account_id,account_label_code,account_age_months,region_code,customer_type
10941,0,31.19354839,633,对公
9391,0,29.51612903,92,对公
10738,0,27.09677419,56,对公
2664,0,27.09677419,56,对公
5673,0,29.96774194,634,对公
10405,0,28.32258065,302,对公
7596,0,27.06451613,633,对公
4682,0,27.06451613,539,对公
6151,0,28.16129032,91,对公
6022,0,27.22580645,65,对公
9781,0,27.22580645,633,对公
2567,0,27.96774194,633,对公
5101,0,27.96774194,633,对公
7073,0,27.29032258,158,对公
8121,0,32.51612903,302,对公
6320,0,33.0,633,对公
10197,0,33.0,868,对公
1439,0,33.41935484,481,对公
7195,0,27.93548387,319,对公
4885,0,32.58064516,813,对公
7388,0,32.5483871,624,对公
7354,0,31.35483871,696,对公
4761,0,27.09677419,56,对公
6003,0,32.09677419,813,对公
4112,0,28.09677419,274,对公
4982,0,28.09677419,274,对公
3573,0,30.87096774,633,对公
3653,0,29.25806452,45,对公
1835,0,30.41935484,302,对公
7483,0,24.51612903,633,对公
7589,0,25.83870968,560,对公
4771,0,24.29032258,633,对公
2389,0,25.83870968,366,对公
495,0,26.0,633,对公
4974,0,24.67741935,666,对公
6508,0,24.48387097,853,对公
8236,0,25.16129032,545,对公
5437,0,24.58064516,633,对公
6563,0,26.0,608,对公
10462,0,26.58064516,633,对公
10845,0,26.74193548,633,对公
1149,0,26.70967742,633,对公
10315,0,26.67741935,918,对公
4987,0,26.32258065,860,对公
4683,0,26.29032258,633,对公
7081,0,25.32258065,606,对公
8906,0,23.48387097,633,对公
9351,0,25.16129032,651,对公
8272,0,23.51612903,157,对公
10761,0,23.35483871,633,对公
1992,0,23.29032258,633,对公
9150,0,26.32258065,610,对公
3038,0,26.77419355,700,对公
9362,0,24.41935484,366,对公
8243,0,24.38709677,699,对公
4029,0,25.58064516,633,对公
10729,0,24.22580645,691,对公
801,0,24.96774194,645,对公
7584,0,25.38709677,633,对公
6336,0,24.25806452,460,对公
7046,0,22.87096774,587,对公
9434,0,25.5483871,332,对公
1106,0,22.90322581,633,对公
3034,0,23.96774194,633,对公
1691,0,23.96774194,123,对公
2848,0,22.80645161,850,对公
5955,0,25.38709677,761,对公
2644,0,22.83870968,839,对公
3948,0,22.77419355,633,对公
8833,0,23.16129032,690,对公
1755,0,22.09677419,885,对公
9778,0,22.0,633,对公
2835,0,21.87096774,166,对公
8512,0,21.87096774,332,对公
4681,0,22.22580645,633,对公
1104,0,22.38709677,366,对公
1554,0,22.32258065,633,对公
8264,0,22.32258065,633,对公
425,0,21.87096774,651,对公
5061,0,21.96774194,633,对公
5435,0,25.58064516,885,对公
8401,0,22.41935484,444,对公
1160,0,20.80645161,633,对公
5827,0,19.48387097,660,对公
10926,0,19.48387097,660,对公
5750,0,20.16129032,633,对公
3446,0,21.64516129,633,对公
900,0,21.29032258,560,对公
6536,0,20.29032258,660,对公
3685,0,19.58064516,279,对公
7042,0,20.19354839,322,对公
6156,0,20.19354839,680,对公
923,0,19.5483871,609,对公
4811,0,12.67741935,157,对公
5310,0,18.5483871,268,对公
7571,0,18.22580645,633,对公
2771,0,16.96774194,542,对公
9253,0,16.74193548,17,对公
7122,0,13.64516129,17,对公
8406,0,17.09677419,539,对公
1727,0,13.22580645,633,对公
4442,0,13.22580645,278,对公
10146,0,17.32258065,332,对公
5348,0,12.29032258,633,对公
5490,0,12.67741935,17,对公
701,0,12.67741935,17,对公
10759,0,14.25806452,633,对公
11048,0,18.51612903,633,对公
891,0,17.64516129,17,对公
2001,0,18.74193548,608,对公
3075,0,11.19354839,17,对公
9246,0,12.5483871,545,对公
6175,0,15.61290323,633,对公
3057,0,16.74193548,17,对公
2089,0,9.93548387,17,对公
2391,0,11.83870968,112,对公
9518,0,13.25806452,364,对公
6098,0,11.77419355,633,对公
295,0,11.77419355,57,对公
5532,0,11.74193548,17,对公
7517,0,14.51612903,543,对公
4152,0,12.0,17,对公
7238,0,13.83870968,918,对公
1137,0,13.83870968,918,对公
4098,0,12.70967742,599,对公
7585,0,11.19354839,166,对公
6638,0,9.93548387,332,对公
7475,0,18.96774194,633,对公
5679,0,13.64516129,17,对公
7489,0,17.09677419,633,对公
8471,0,18.67741935,633,对公
10309,0,16.87096774,633,对公
9384,0,15.32258065,676,对公
8819,0,13.19354839,609,对公
10312,0,13.12903226,633,对公
5522,0,12.25806452,690,对公
4706,0,9.25806452,633,对公
8900,0,12.51612903,633,对公
1768,0,12.48387097,651,对公
4020,0,8.90322581,552,对公
759,0,8.90322581,391,对公
921,0,10.67741935,488,对公
6458,0,10.48387097,633,对公
1089,0,18.58064516,177,对公
9579,0,17.51612903,366,对公
5347,0,15.29032258,475,对公
4015,0,15.29032258,405,对公
10848,0,15.12903226,660,对公
4444,0,12.5483871,353,对公
8802,0,18.4516129,541,对公
1753,0,12.19354839,885,对公
6377,0,11.64516129,938,对公
2188,0,40.58064516,104,对公
8480,0,14.38709677,17,对公
1833,0,11.58064516,336,对公
10158,0,14.32258065,676,对公
4108,0,11.19354839,57,对公
10815,0,10.4516129,633,对公
3688,0,8.12903226,17,对公
7731,0,14.25806452,681,对公
3368,0,13.38709677,945,对公
2937,0,10.70967742,184,对公
4402,0,10.70967742,56,对公
6531,0,19.16129032,756,对公
3067,0,6.93548387,707,对公
7025,0,6.93548387,405,对公
6694,0,17.80645161,560,对公
1739,0,18.58064516,140,对公
10749,0,16.51612903,633,对公
8508,0,12.03225806,259,对公
8683,0,16.96774194,489,对公
3909,0,14.51612903,81,对公
5820,0,10.41935484,319,对公
3947,0,8.09677419,571,对公
2868,0,9.93548387,17,对公
7732,0,12.51612903,910,对公
10595,0,8.03225806,660,对公
9762,0,8.41935484,937,对公
10224,0,13.93548387,660,对公
8103,0,10.87096774,17,对公
4436,0,15.38709677,319,对公
8670,0,11.35483871,17,对公
4790,0,8.5483871,633,对公
4819,0,20.96774194,633,对公
2652,0,20.35483871,70,对公
3950,0,20.09677419,633,对公
8825,0,88.12903226,586,对公
7835,0,19.58064516,850,对公
8403,0,20.64516129,633,对公
3650,0,19.38709677,633,对公
7029,0,19.38709677,691,对公
3908,0,19.25806452,397,对公
6097,0,20.32258065,585,对公
10744,0,21.06451613,664,对公
2932,0,20.29032258,633,对公
3070,0,18.22580645,17,对公
2650,0,12.48387097,17,对公
6685,0,8.67741935,643,对公
9382,0,17.12903226,680,对公
6919,0,8.09677419,17,对公
1442,0,15.29032258,277,对公
7548,0,12.0,17,对公
10846,0,11.51612903,914,对公
3035,0,14.58064516,301,对公
2577,0,11.58064516,17,对公
9258,0,13.19354839,17,对公
7184,0,9.35483871,17,对公
10803,0,11.19354839,57,对公
10842,0,8.12903226,420,对公
3901,0,8.12903226,420,对公
10838,0,14.48387097,560,对公
8795,0,17.80645161,80,对公
4016,0,11.19354839,917,对公
2839,0,11.19354839,17,对公
9277,0,14.16129032,633,对公
2578,0,14.25806452,17,对公
7822,0,8.38709677,274,对公
6543,0,16.70967742,676,对公
2672,0,10.87096774,55,对公
1049,0,9.22580645,633,对公
10943,0,9.93548387,366,对公
2707,0,10.64516129,21,对公
8622,0,9.77419355,539,对公
8363,0,13.41935484,666,对公
7188,0,11.64516129,17,对公
2249,0,13.4516129,366,对公
3094,0,14.58064516,676,对公
5082,0,17.5483871,143,对公
5058,0,18.35483871,140,对公
1772,0,18.58064516,140,对公
9388,0,13.03225806,633,对公
5137,0,18.80645161,70,对公
7730,0,12.41935484,680,对公
2472,0,12.32258065,17,对公
3444,0,8.83870968,633,对公
2677,0,17.19354839,633,对公
2580,0,17.12903226,225,对公
8123,0,7.22580645,17,对公
7572,0,11.35483871,734,对公
5525,0,9.80645161,597,对公
1839,0,10.03225806,892,对公
9364,0,14.48387097,17,对公
2841,0,11.16129032,106,对公
5743,0,15.25806452,633,对公
5937,0,14.77419355,910,对公
7591,0,8.0,660,对公
756,0,11.64516129,17,对公
1125,0,16.4516129,57,对公
889,0,16.93548387,868,对公
6345,0,16.87096774,633,对公
6537,0,14.77419355,652,对公
2651,0,13.22580645,17,对公
1966,0,18.80645161,17,对公
7669,0,13.12903226,17,对公
754,0,9.93548387,17,对公
7357,0,16.4516129,366,对公
1954,0,10.35483871,316,对公
7340,0,8.4516129,560,对公
7587,0,16.29032258,26,对公
6666,0,7.4516129,26,对公
1153,0,15.29032258,366,对公
6503,0,13.16129032,332,对公
4678,0,6.80645161,910,对公
7481,0,5.77419355,633,对公
6383,0,6.77419355,639,对公
9772,0,6.70967742,690,对公
1124,0,6.70967742,610,对公
1035,0,6.35483871,183,对公
432,0,6.5483871,633,对公
5529,0,6.32258065,586,对公
10835,0,6.06451613,560,对公
10300,0,5.80645161,560,对公
5954,0,5.77419355,633,对公
5499,0,221.38709677,488,对公
8902,0,229.38709677,882,对公
3066,0,226.83870968,859,对公
7832,0,223.22580645,859,对公
5496,0,238.25806452,859,对公
2464,0,287.25806452,859,对公
6499,0,287.25806452,859,对公
7028,0,245.22580645,192,对公
2473,0,302.25806452,188,对公
8260,0,302.25806452,188,对公
11005,0,302.25806452,188,对公
788,0,302.25806452,175,对公
4415,0,245.96774194,181,对公
8107,0,264.64516129,206,对公
795,0,269.5483871,177,对公
7386,0,295.58064516,146,对公
11011,0,268.77419355,183,对公
3106,0,253.35483871,166,对公
10170,0,304.90322581,189,对公
5129,0,304.90322581,189,对公
4475,0,274.80645161,146,对公
10999,0,285.96774194,192,对公
308,0,237.58064516,177,对公
712,0,237.58064516,177,对公
6200,0,248.25806452,157,对公
1140,0,248.25806452,157,对公
7741,0,239.41935484,177,对公
3888,0,253.96774194,120,对公
9433,0,280.70967742,112,对公
7071,0,251.19354839,80,对公
1448,0,237.48387097,105,对公
2564,0,251.16129032,111,对公
10772,0,274.96774194,104,对公
3365,0,259.96774194,83,对公
6017,0,233.35483871,106,对公
9528,0,233.32258065,106,对公
2211,0,233.32258065,106,对公
893,0,263.03225806,112,对公
5457,0,251.19354839,109,对公
6466,0,272.09677419,124,对公
10200,0,272.09677419,124,对公
6266,0,221.5483871,109,对公
1128,0,263.0,109,对公
4691,0,263.0,109,对公
10043,0,251.19354839,119,对公
6160,0,296.0,937,对公
8257,0,291.22580645,913,对公
10478,0,297.29032258,885,对公
805,0,293.83870968,885,对公
8479,0,236.09677419,885,对公
1048,0,323.25806452,885,对公
426,0,273.03225806,885,对公
3017,0,267.58064516,913,对公
4775,0,254.25806452,943,对公
8801,0,260.16129032,815,对公
6907,0,219.12903226,811,对公
7047,0,245.03225806,832,对公
7658,0,260.06451613,819,对公
10214,0,283.19354839,812,对公
8487,0,286.5483871,297,对公
8355,0,225.4516129,319,对公
5427,0,225.4516129,319,对公
384,0,286.5483871,268,对公
4094,0,275.5483871,318,对公
381,0,280.64516129,270,对公
7389,0,286.5483871,269,对公
8244,0,286.5483871,277,对公
9512,0,286.5483871,277,对公
1889,0,217.93548387,322,对公
5828,0,253.67741935,259,对公
4027,0,217.25806452,157,对公
2088,0,321.96774194,460,对公
2078,0,340.90322581,412,对公
7186,0,340.90322581,412,对公
7189,0,340.90322581,412,对公
902,0,219.0,446,对公
5819,0,224.51612903,452,对公
5507,0,225.4516129,452,对公
11003,0,226.77419355,425,对公
10005,0,278.61290323,425,对公
4553,0,216.5483871,460,对公
513,0,216.5483871,238,对公
1887,0,216.29032258,311,对公
8864,0,280.0,745,对公
9571,0,291.93548387,585,对公
6348,0,372.64516129,609,对公
8854,0,251.48387097,585,对公
10764,0,261.09677419,585,对公
767,0,218.09677419,585,对公
2003,0,228.22580645,633,对公
1547,0,229.19354839,633,对公
10826,0,222.06451613,633,对公
2451,0,303.32258065,585,对公
5070,0,277.16129032,633,对公
796,0,277.03225806,633,对公
3447,0,238.03225806,633,对公
4107,0,237.64516129,633,对公
5515,0,261.35483871,541,对公
6355,0,331.32258065,598,对公
2704,0,240.61290323,585,对公
8398,0,246.22580645,541,对公
6099,0,226.06451613,633,对公
1268,0,385.32258065,541,对公
7290,0,251.93548387,538,对公
9249,0,226.61290323,643,对公
8673,0,287.83870968,538,对公
4011,0,274.38709677,538,对公
4779,0,403.19354839,697,对公
520,0,309.93548387,697,对公
5430,0,305.67741935,697,对公
6196,0,242.74193548,633,对公
1991,0,242.64516129,633,对公
6459,0,274.58064516,633,对公
1456,0,273.4516129,562,对公
3651,0,265.41935484,633,对公
7828,0,305.48387097,588,对公
9485,0,263.64516129,691,对公
1735,0,284.5483871,680,对公
6500,0,250.67741935,540,对公
4979,0,242.25806452,582,对公
10817,0,251.25806452,633,对公
9328,0,269.4516129,633,对公
2470,0,297.38709677,587,对公
8746,0,242.22580645,683,对公
1890,0,291.67741935,683,对公
9745,0,283.48387097,666,对公
1042,0,295.22580645,651,对公
8809,0,396.83870968,566,对公
302,0,218.06451613,645,对公
8658,0,237.87096774,613,对公
9551,0,289.06451613,658,对公
5671,0,250.12903226,684,对公
8869,0,221.38709677,678,对公
6322,0,224.0,658,对公
9347,0,258.80645161,658,对公
6470,0,234.96774194,610,对公
7230,0,240.4516129,608,对公
3366,0,277.83870968,535,对公
2200,0,280.64516129,653,对公
6324,0,225.22580645,556,对公
8858,0,264.16129032,571,对公
1762,0,220.80645161,680,对公
8475,0,220.41935484,556,对公
2467,0,282.29032258,582,对公
5824,0,240.5483871,539,对公
322,0,226.09677419,624,对公
5132,0,248.48387097,624,对公
8621,0,244.38709677,701,对公
8108,0,230.67741935,556,对公
7521,0,319.25806452,696,对公
8606,0,339.12903226,610,对公
1162,0,339.12903226,610,对公
3370,0,374.5483871,535,对公
4422,0,236.4516129,696,对公
6349,0,252.19354839,532,对公
3114,0,395.90322581,535,对公
1877,0,308.83870968,651,对公
9780,0,320.61290323,651,对公
9746,0,238.77419355,651,对公
809,0,311.25806452,651,对公
5536,0,264.96774194,651,对公
9514,0,289.41935484,651,对公
4973,0,216.06451613,535,对公
4398,0,214.25806452,298,对公
10768,0,214.80645161,633,对公
2925,0,215.06451613,633,对公
10037,0,214.96774194,633,对公
10722,0,214.96774194,633,对公
10306,0,213.58064516,633,对公
10155,0,213.58064516,425,对公
3374,0,214.4516129,472,对公
9143,0,213.29032258,633,对公
5448,0,211.38709677,426,对公
1085,0,213.4516129,633,对公
9564,0,211.29032258,598,对公
6340,0,213.67741935,633,对公
6112,0,209.38709677,90,对公
2212,0,208.70967742,317,对公
7344,0,210.16129032,633,对公
9588,0,210.29032258,633,对公
881,0,209.5483871,633,对公
3082,0,209.5483871,633,对公
10234,0,207.41935484,553,对公
6565,0,207.06451613,633,对公
1745,0,207.06451613,662,对公
9266,0,206.74193548,633,对公
3113,0,206.87096774,633,对公
9375,0,207.83870968,633,对公
8617,0,206.38709677,297,对公
3563,0,208.74193548,633,对公
6002,0,208.77419355,643,对公
6937,0,207.38709677,633,对公
9486,0,206.16129032,299,对公
2553,0,211.03225806,599,对公
4400,0,206.06451613,192,对公
4468,0,205.90322581,633,对公
6492,0,205.90322581,290,对公
10841,0,206.29032258,178,对公
6089,0,204.32258065,633,对公
2581,0,204.32258065,633,对公
6920,0,209.67741935,891,对公
2561,0,206.87096774,460,对公
6325,0,206.38709677,863,对公
1875,0,202.4516129,582,对公
2191,0,203.87096774,658,对公
10205,0,203.90322581,913,对公
3042,0,203.16129032,633,对公
8273,0,202.51612903,633,对公
3631,0,203.58064516,633,对公
6934,0,203.35483871,633,对公
4826,0,200.67741935,633,对公
7580,0,202.16129032,633,对公
898,0,200.35483871,633,对公
6915,0,201.51612903,633,对公
3912,0,201.61290323,652,对公
301,0,199.41935484,633,对公
8098,0,199.32258065,609,对公
4014,0,199.29032258,633,对公
1253,0,198.74193548,633,对公
8832,0,198.83870968,633,对公
10240,0,200.64516129,633,对公
6211,0,203.77419355,633,对公
10009,0,197.64516129,183,对公
6495,0,198.61290323,613,对公
8736,0,198.5483871,412,对公
10853,0,201.32258065,633,对公
5440,0,194.80645161,633,对公
1040,0,196.32258065,928,对公
525,0,197.48387097,111,对公
8241,0,195.61290323,633,对公
2714,0,196.0,216,对公
3566,0,194.38709677,653,对公
3054,0,193.93548387,192,对公
3053,0,194.67741935,225,对公
9573,0,194.64516129,633,对公
8368,0,194.35483871,639,对公
10239,0,195.90322581,639,对公
8680,0,193.41935484,488,对公
3933,0,194.09677419,633,对公
6329,0,193.32258065,633,对公
9336,0,194.22580645,633,对公
5350,0,194.64516129,633,对公
4975,0,193.0,57,对公
1129,0,192.61290323,900,对公
10933,0,192.38709677,633,对公
9374,0,190.77419355,633,对公
1783,0,191.35483871,188,对公
7124,0,191.70967742,106,对公
9770,0,192.29032258,535,对公
2074,0,197.12903226,446,对公
373,0,190.19354839,785,对公
7078,0,190.19354839,633,对公
1723,0,191.64516129,276,对公
4813,0,189.12903226,633,对公
8614,0,190.29032258,571,对公
4802,0,189.35483871,633,对公
4890,0,189.35483871,633,对公
6193,0,190.48387097,633,对公
5739,0,190.19354839,427,对公
4580,0,190.06451613,633,对公
1960,0,187.4516129,311,对公
9771,0,188.25806452,633,对公
6094,1,188.74193548,949,对公
1778,0,188.74193548,949,对公
4787,0,191.93548387,633,对公
10818,0,189.64516129,633,对公
3749,0,187.58064516,819,对公
2757,0,187.32258065,633,对公
8507,0,188.41935484,609,对公
8496,0,188.64516129,82,对公
807,0,186.35483871,633,对公
7345,0,186.61290323,633,对公
7546,0,186.67741935,417,对公
6538,0,188.4516129,633,对公
7284,0,190.87096774,373,对公
1999,0,185.0,946,对公
4544,0,186.41935484,441,对公
9255,0,185.90322581,245,对公
1451,0,185.96774194,488,对公
2083,0,184.93548387,106,对公
10461,0,183.03225806,633,对公
11009,0,183.03225806,633,对公
3949,0,183.41935484,946,对公
10049,0,184.80645161,112,对公
4768,0,182.61290323,633,对公
8821,0,183.16129032,937,对公
5458,0,184.03225806,316,对公
10726,0,182.87096774,207,对公
2837,0,182.87096774,207,对公
1764,0,182.58064516,633,对公
1118,0,183.12903226,373,对公
11056,0,184.12903226,633,对公
6484,0,184.38709677,633,对公
10779,0,181.70967742,633,对公
5953,0,182.03225806,633,对公
6553,0,182.41935484,766,对公
4125,0,182.41935484,633,对公
9337,0,185.06451613,929,对公
6560,0,181.51612903,946,对公
485,0,183.58064516,892,对公
10763,0,184.70967742,633,对公
7474,0,182.22580645,633,对公
9393,0,182.35483871,949,对公
3020,0,182.80645161,633,对公
3751,0,181.90322581,651,对公
5958,0,181.90322581,633,对公
4113,0,180.16129032,633,对公
4237,0,180.80645161,633,对公
4597,0,181.06451613,633,对公
1771,0,180.29032258,633,对公
3110,0,183.22580645,633,对公
9757,0,179.70967742,633,对公
5514,0,179.41935484,633,对公
6905,0,179.16129032,633,对公
6673,0,179.16129032,633,对公
10396,0,185.70967742,185,对公
10728,0,177.67741935,446,对公
4801,0,178.74193548,633,对公
3503,0,178.06451613,37,对公
1098,0,173.51612903,633,对公
940,0,175.38709677,297,对公
5056,0,178.58064516,633,对公
8826,0,176.41935484,633,对公
2851,0,173.22580645,209,对公
785,0,176.29032258,696,对公
1091,0,173.74193548,633,对公
1150,0,176.51612903,633,对公
1164,0,178.09677419,633,对公
11008,0,173.22580645,21,对公
4676,0,177.41935484,633,对公
8263,0,177.22580645,633,对公
3033,0,173.5483871,633,对公
10600,0,178.74193548,633,对公
10719,0,178.29032258,908,对公
2842,0,176.29032258,946,对公
1963,0,177.64516129,859,对公
5060,0,174.38709677,633,对公
10162,0,171.19354839,683,对公
6346,0,170.74193548,633,对公
11050,0,171.19354839,633,对公
6555,0,171.19354839,701,对公
7337,0,171.0,633,对公
1829,0,171.41935484,633,对公
7820,0,171.90322581,188,对公
3099,0,171.90322581,188,对公
1266,0,171.16129032,633,对公
7327,0,171.25806452,633,对公
1834,0,171.29032258,598,对公
2465,0,171.83870968,701,对公
10734,0,171.83870968,633,对公
8823,0,171.41935484,633,对公
10594,0,170.67741935,633,对公
10782,0,170.64516129,945,对公
9380,0,171.41935484,701,对公
2766,0,171.03225806,633,对公
6486,0,171.48387097,910,对公
3944,0,170.09677419,633,对公
1827,0,168.87096774,633,对公
8637,0,168.64516129,441,对公
8903,0,170.32258065,701,对公
6477,0,168.70967742,633,对公
1269,0,168.83870968,658,对公
489,0,169.90322581,633,对公
1263,0,166.29032258,911,对公
5351,0,165.25806452,633,对公
2872,0,168.38709677,658,对公
8247,0,169.06451613,633,对公
6511,0,166.58064516,585,对公
6539,0,167.77419355,633,对公
700,0,167.51612903,104,对公
9593,0,168.38709677,633,对公
4404,0,168.12903226,651,对公
10762,0,169.19354839,633,对公
945,0,168.80645161,653,对公
6222,0,167.0,633,对公
3441,0,160.77419355,633,对公
2663,0,163.09677419,683,对公
10145,0,162.5483871,598,对公
431,0,163.64516129,946,对公
6205,0,164.61290323,599,对公
918,0,159.96774194,903,对公
5672,0,161.74193548,560,对公
10242,0,159.90322581,633,对公
7581,0,160.38709677,633,对公
1157,0,161.06451613,633,对公
7035,0,165.0,928,对公
9575,0,163.16129032,701,对公
8490,0,163.41935484,209,对公
6000,0,164.93548387,610,对公
4120,0,163.0,633,对公
1121,0,153.74193548,633,对公
5736,0,153.5483871,633,对公
8266,0,154.16129032,910,对公
1428,0,157.38709677,426,对公
4704,0,157.38709677,426,对公
10769,0,155.67741935,633,对公
4818,0,156.87096774,188,对公
6158,0,155.06451613,700,对公
1152,0,158.22580645,633,对公
2075,0,154.90322581,268,对公
6150,0,158.09677419,529,对公
314,0,153.70967742,917,对公
6446,0,153.77419355,910,对公
4679,0,158.70967742,633,对公
8390,0,154.12903226,928,对公
7318,0,158.29032258,633,对公
1537,0,156.25806452,553,对公
4018,0,158.29032258,633,对公
8262,0,157.90322581,633,对公
7102,0,154.90322581,633,对公
3049,0,155.83870968,538,对公
1264,0,157.70967742,633,对公
2666,0,156.83870968,633,对公
10475,0,155.83870968,562,对公
2938,0,155.74193548,633,对公
6490,0,154.87096774,633,对公
3918,0,156.67741935,586,对公
1126,0,155.16129032,701,对公
4783,0,156.48387097,633,对公
8830,0,150.22580645,743,对公
6535,0,149.16129032,633,对公
4700,0,147.09677419,672,对公
9264,0,150.5483871,691,对公
1845,0,147.48387097,680,对公
9275,0,150.51612903,660,对公
6904,0,147.06451613,633,对公
2455,0,147.32258065,58,对公
9155,0,152.12903226,633,对公
4788,0,146.80645161,633,对公
9267,0,150.90322581,633,对公
4794,0,149.64516129,691,对公
6192,0,149.80645161,691,对公
10165,0,148.64516129,124,对公
6548,0,151.25806452,633,对公
7187,0,150.0,451,对公
8246,0,150.06451613,660,对公
10836,0,146.58064516,633,对公
6201,0,151.19354839,701,对公
8489,0,151.64516129,245,对公
5518,0,147.61290323,633,对公
8679,0,151.0,938,对公
10766,0,149.12903226,157,对公
323,0,149.12903226,157,对公
1751,0,148.67741935,633,对公
6104,0,151.61290323,701,对公
5079,0,146.83870968,524,对公
9768,0,148.25806452,633,对公
1271,0,146.35483871,553,对公
6552,0,150.77419355,691,对公
3632,0,148.61290323,633,对公
4692,0,148.51612903,633,对公
6182,0,150.35483871,540,对公
9352,0,149.5483871,690,对公
4474,0,147.29032258,633,对公
522,0,151.03225806,84,对公
4798,0,149.58064516,633,对公
1148,0,147.5483871,633,对公
4247,0,146.51612903,703,对公
7573,0,147.16129032,633,对公
6534,0,151.64516129,701,对公
793,0,146.74193548,633,对公
10740,0,148.83870968,684,对公
6692,0,150.35483871,691,对公
4124,0,148.83870968,633,对公
7132,0,151.25806452,750,对公
7356,0,151.25806452,750,对公
3100,0,149.09677419,540,对公
7748,0,149.06451613,633,对公
7087,0,150.48387097,691,对公
10217,0,146.48387097,633,对公
10831,0,140.22580645,645,对公
1997,0,140.22580645,633,对公
5345,0,145.80645161,598,对公
5353,0,140.87096774,633,对公
5740,0,142.90322581,633,对公
7342,0,145.64516129,633,对公
1996,0,146.25806452,112,对公
56,0,140.19354839,585,对公
6341,0,145.61290323,633,对公
5950,0,144.09677419,633,对公
10346,0,146.12903226,272,对公
427,0,144.25806452,633,对公
4406,0,142.12903226,613,对公
5077,0,145.25806452,633,对公
4472,0,142.03225806,929,对公
7079,0,141.03225806,633,对公
330,0,141.03225806,681,对公
6204,0,140.4516129,831,对公
6188,0,139.67741935,633,对公
9584,0,146.09677419,947,对公
2929,0,146.25806452,633,对公
6333,0,141.70967742,633,对公
7583,0,141.03225806,178,对公
3093,0,141.0,637,对公
3686,0,145.87096774,58,对公
8253,0,144.51612903,542,对公
9496,0,142.61290323,279,对公
4233,0,142.48387097,633,对公
1250,0,145.93548387,633,对公
6381,0,142.03225806,562,对公
3112,0,142.67741935,633,对公
5357,0,144.25806452,680,对公
487,0,141.90322581,633,对公
5521,0,141.12903226,633,对公
911,0,140.61290323,557,对公
10942,0,144.67741935,662,对公
1541,0,144.67741935,633,对公
9153,0,141.77419355,633,对公
1847,0,143.77419355,633,对公
8396,0,143.58064516,660,对公
905,0,145.38709677,441,对公
3570,0,142.35483871,633,对公
5746,0,145.61290323,633,对公
6939,0,141.51612903,633,对公
10927,0,144.4516129,698,对公
10473,0,145.16129032,633,对公
1758,0,141.90322581,633,对公
8249,0,141.22580645,633,对公
2471,0,141.22580645,633,对公
8477,0,146.12903226,633,对公
10477,0,145.48387097,633,对公
2466,0,140.41935484,535,对公
1682,0,144.0,535,对公
9348,0,142.48387097,633,对公
1534,0,141.48387097,691,对公
429,0,142.58064516,651,对公
8491,0,145.87096774,622,对公
5429,0,145.83870968,633,对公
3039,0,144.29032258,680,对公
7735,0,145.35483871,586,对公
8393,0,143.12903226,633,对公
7811,0,142.41935484,633,对公
3560,0,142.41935484,633,对公
9586,0,143.64516129,610,对公
7095,0,140.90322581,633,对公
8862,0,138.09677419,281,对公
9429,0,134.16129032,37,对公
4577,0,134.16129032,37,对公
7537,0,137.22580645,272,对公
3438,0,137.58064516,633,对公
1145,0,137.77419355,633,对公
8798,0,138.80645161,541,对公
4804,0,135.96774194,633,对公
7239,0,135.58064516,633,对公
9329,0,136.22580645,839,对公
10739,0,132.77419355,633,对公
9760,0,138.12903226,633,对公
1052,0,136.48387097,447,对公
4784,0,136.32258065,633,对公
6684,0,136.77419355,633,对公
9359,0,136.77419355,633,对公
4122,0,138.61290323,633,对公
2761,0,133.90322581,633,对公
7350,0,133.87096774,633,对公
10206,0,133.87096774,299,对公
1044,0,138.12903226,83,对公
385,0,136.22580645,859,对公
2397,0,136.41935484,861,对公
3028,0,133.06451613,633,对公
1086,0,133.22580645,633,对公
4529,0,138.77419355,913,对公
1057,0,133.70967742,633,对公
8790,0,138.93548387,426,对公
9759,0,136.0,690,对公
8817,0,137.67741935,157,对公
2843,0,133.25806452,272,对公
4602,0,139.19354839,633,对公
3630,0,138.38709677,633,对公
10460,0,133.48387097,633,对公
9392,0,138.51612903,633,对公
6451,0,137.4516129,633,对公
9494,0,134.58064516,278,对公
8815,0,134.32258065,633,对公
1550,0,132.96774194,633,对公
4762,0,132.96774194,633,对公
8486,0,137.67741935,653,对公
7733,0,135.74193548,633,对公
6103,0,138.93548387,633,对公
8678,0,135.87096774,106,对公
6518,0,134.87096774,572,对公
7248,0,135.74193548,633,对公
800,0,133.67741935,633,对公
4245,0,133.83870968,651,对公
6342,0,133.64516129,633,对公
6668,0,137.12903226,633,对公
5680,0,138.96774194,426,对公
3889,0,134.74193548,633,对公
4699,0,134.74193548,633,对公
8122,0,139.16129032,582,对公
3080,0,133.96774194,910,对公
2658,0,138.12903226,327,对公
10302,0,133.4516129,633,对公
5745,0,130.87096774,633,对公
6542,0,131.67741935,441,对公
10721,0,132.35483871,633,对公
7359,0,131.38709677,633,对公
6476,0,132.0,633,对公
7361,0,131.77419355,691,对公
937,0,128.12903226,319,对公
5944,0,127.25806452,212,对公
8365,0,129.32258065,119,对公
10231,0,127.03225806,680,对公
6090,0,126.64516129,633,对公
9775,0,128.19354839,177,对公
1766,0,129.58064516,633,对公
7129,0,129.12903226,112,对公
741,0,130.19354839,881,对公
